          ;      104829;   ;Filtro    ;Inicio                                  ;23022016      ;110507;200.55.212.170 ;OK ;                    ;Inicio de filtrado                                                      
625642794 ;      186086;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;164027;200.55.212.170 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
625642794 ;      186086;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;164027;200.55.212.170 ;OK ;597026007976        ;Mac generado                                                            
625642794 ;      186086;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;164027;200.55.212.170 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
625642794 ;      186086;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;164027;200.55.212.170 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
625642794 ;      186086;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;164027;200.55.212.170 ;OK ;597026007976        ;Datos listos para ser enviados                                          
625642794 ;      186086;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;164027;200.55.212.170 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
625642794 ;      186086;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;164027;200.55.212.170 ;ERR;597026007976        ;No se pudo decifrar el contenido, posible error de llaves               
625642794 ;      186086;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;164027;200.55.212.170 ;ERR;597026007976        ;283                                                                     
          ;      192538;   ;Filtro    ;Inicio                                  ;23022016      ;170906;200.55.212.170 ;OK ;                    ;Inicio de filtrado                                                      
          ;      192538;   ;Filtro    ;tbk_param.txt                           ;23022016      ;170906;200.55.212.170 ;OK ;                    ;Archivo parseado                                                        
          ;      192538;   ;Filtro    ;Terminado                               ;23022016      ;170906;200.55.212.170 ;OK ;                    ;Datos Filtrados con exito                                               
625814641 ;      192538;   ;pago      ;inicio                                  ;23022016      ;170906;200.55.212.170 ;OK ;597026007976        ;Parseo realizado                                                        
625814641 ;      192538;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;170906;200.55.212.170 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
625814641 ;      192538;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;170906;200.55.212.170 ;OK ;597026007976        ;Mac generado                                                            
625814641 ;      192538;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;170906;200.55.212.170 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
625814641 ;      192538;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;170906;200.55.212.170 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
625814641 ;      192538;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;170906;200.55.212.170 ;OK ;597026007976        ;Datos listos para ser enviados                                          
625814641 ;      192538;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;170906;200.55.212.170 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
625814641 ;      192538;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;170906;200.55.212.170 ;ERR;597026007976        ;No se pudo decifrar el contenido, posible error de llaves               
625814641 ;      192538;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;170906;200.55.212.170 ;ERR;597026007976        ;283                                                                     
          ;      199724;   ;Filtro    ;Inicio                                  ;23022016      ;173801;200.55.212.170 ;OK ;                    ;Inicio de filtrado                                                      
          ;      199724;   ;Filtro    ;tbk_param.txt                           ;23022016      ;173801;200.55.212.170 ;OK ;                    ;Archivo parseado                                                        
          ;      199724;   ;Filtro    ;Terminado                               ;23022016      ;173801;200.55.212.170 ;OK ;                    ;Datos Filtrados con exito                                               
625988168 ;      199724;   ;pago      ;inicio                                  ;23022016      ;173801;200.55.212.170 ;OK ;597026007976        ;Parseo realizado                                                        
625988168 ;      199724;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;173801;200.55.212.170 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
625988168 ;      199724;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;173801;200.55.212.170 ;OK ;597026007976        ;Mac generado                                                            
625988168 ;      199724;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;173801;200.55.212.170 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
625988168 ;      199724;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;173801;200.55.212.170 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
625988168 ;      199724;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;173801;200.55.212.170 ;OK ;597026007976        ;Datos listos para ser enviados                                          
625988168 ;      199724;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;173801;200.55.212.170 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
625988168 ;      199724;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;173801;200.55.212.170 ;ERR;597026007976        ;No se pudo decifrar el contenido, posible error de llaves               
625988168 ;      199724;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;173801;200.55.212.170 ;ERR;597026007976        ;283                                                                     
          ;      199796;   ;Filtro    ;Inicio                                  ;23022016      ;173816;200.55.212.170 ;OK ;                    ;Inicio de filtrado                                                      
          ;      199796;   ;Filtro    ;tbk_param.txt                           ;23022016      ;173816;200.55.212.170 ;OK ;                    ;Archivo parseado                                                        
          ;      199796;   ;Filtro    ;Terminado                               ;23022016      ;173816;200.55.212.170 ;OK ;                    ;Datos Filtrados con exito                                               
625989649 ;      199796;   ;pago      ;inicio                                  ;23022016      ;173816;200.55.212.170 ;OK ;597026007976        ;Parseo realizado                                                        
625989649 ;      199796;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;173816;200.55.212.170 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
625989649 ;      199796;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;173816;200.55.212.170 ;OK ;597026007976        ;Mac generado                                                            
625989649 ;      199796;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;173816;200.55.212.170 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
625989649 ;      199796;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;173816;200.55.212.170 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
625989649 ;      199796;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;173816;200.55.212.170 ;OK ;597026007976        ;Datos listos para ser enviados                                          
625989649 ;      199796;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;173816;200.55.212.170 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
625989649 ;      199796;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;173816;200.55.212.170 ;ERR;597026007976        ;No se pudo decifrar el contenido, posible error de llaves               
625989649 ;      199796;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;173816;200.55.212.170 ;ERR;597026007976        ;283                                                                     
          ;      200942;   ;Filtro    ;Inicio                                  ;23022016      ;174258;200.55.212.170 ;OK ;                    ;Inicio de filtrado                                                      
          ;      200942;   ;Filtro    ;tbk_param.txt                           ;23022016      ;174258;200.55.212.170 ;OK ;                    ;Archivo parseado                                                        
          ;      200942;   ;Filtro    ;Terminado                               ;23022016      ;174258;200.55.212.170 ;OK ;                    ;Datos Filtrados con exito                                               
626017831 ;      200942;   ;pago      ;inicio                                  ;23022016      ;174258;200.55.212.170 ;OK ;597026007976        ;Parseo realizado                                                        
626017831 ;      200942;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;174258;200.55.212.170 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
626017831 ;      200942;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;174258;200.55.212.170 ;OK ;597026007976        ;Mac generado                                                            
626017831 ;      200942;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;174258;200.55.212.170 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
626017831 ;      200942;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;174258;200.55.212.170 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
626017831 ;      200942;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;174258;200.55.212.170 ;OK ;597026007976        ;Datos listos para ser enviados                                          
626017831 ;      200942;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;174258;200.55.212.170 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
626017831 ;      200942;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;174258;200.55.212.170 ;ERR;597026007976        ;No se pudo decifrar el contenido, posible error de llaves               
626017831 ;      200942;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;174258;200.55.212.170 ;ERR;597026007976        ;283                                                                     
          ;      203967;   ;Filtro    ;Inicio                                  ;23022016      ;175516;200.55.212.170 ;OK ;                    ;Inicio de filtrado                                                      
          ;      203967;   ;Filtro    ;tbk_param.txt                           ;23022016      ;175516;200.55.212.170 ;OK ;                    ;Archivo parseado                                                        
          ;      203967;   ;Filtro    ;Terminado                               ;23022016      ;175516;200.55.212.170 ;OK ;                    ;Datos Filtrados con exito                                               
626091650 ;      203967;   ;pago      ;inicio                                  ;23022016      ;175516;200.55.212.170 ;OK ;597026007976        ;Parseo realizado                                                        
626091650 ;      203967;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;175516;200.55.212.170 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
626091650 ;      203967;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;175516;200.55.212.170 ;OK ;597026007976        ;Mac generado                                                            
626091650 ;      203967;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;175516;200.55.212.170 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
626091650 ;      203967;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;175516;200.55.212.170 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
626091650 ;      203967;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;175516;200.55.212.170 ;OK ;597026007976        ;Datos listos para ser enviados                                          
626091650 ;      203967;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;175516;200.55.212.170 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
626091650 ;      203967;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;175516;200.55.212.170 ;ERR;597026007976        ;No se pudo decifrar el contenido, posible error de llaves               
626091650 ;      203967;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;175516;200.55.212.170 ;ERR;597026007976        ;283                                                                     
          ;      205631;   ;Filtro    ;Inicio                                  ;23022016      ;180248;200.55.212.170 ;OK ;                    ;Inicio de filtrado                                                      
          ;      205631;   ;Filtro    ;tbk_param.txt                           ;23022016      ;180248;200.55.212.170 ;OK ;                    ;Archivo parseado                                                        
          ;      205631;   ;Filtro    ;Terminado                               ;23022016      ;180248;200.55.212.170 ;OK ;                    ;Datos Filtrados con exito                                               
626136841 ;      205631;   ;pago      ;inicio                                  ;23022016      ;180248;200.55.212.170 ;OK ;597026007976        ;Parseo realizado                                                        
626136841 ;      205631;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;180248;200.55.212.170 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
626136841 ;      205631;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;180248;200.55.212.170 ;OK ;597026007976        ;Mac generado                                                            
626136841 ;      205631;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;180248;200.55.212.170 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
626136841 ;      205631;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;180248;200.55.212.170 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
626136841 ;      205631;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;180248;200.55.212.170 ;OK ;597026007976        ;Datos listos para ser enviados                                          
626136841 ;      205631;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;180248;200.55.212.170 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
626136841 ;      205631;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;180248;200.55.212.170 ;ERR;597026007976        ;No se pudo decifrar el contenido, posible error de llaves               
626136841 ;      205631;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;180248;200.55.212.170 ;ERR;597026007976        ;283                                                                     
          ;      205637;   ;Filtro    ;Inicio                                  ;23022016      ;180251;200.55.212.170 ;OK ;                    ;Inicio de filtrado                                                      
          ;      205637;   ;Filtro    ;tbk_param.txt                           ;23022016      ;180251;200.55.212.170 ;OK ;                    ;Archivo parseado                                                        
          ;      205637;   ;Filtro    ;Terminado                               ;23022016      ;180251;200.55.212.170 ;OK ;                    ;Datos Filtrados con exito                                               
626137100 ;      205637;   ;pago      ;inicio                                  ;23022016      ;180251;200.55.212.170 ;OK ;597026007976        ;Parseo realizado                                                        
626137100 ;      205637;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;180251;200.55.212.170 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
626137100 ;      205637;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;180251;200.55.212.170 ;OK ;597026007976        ;Mac generado                                                            
626137100 ;      205637;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;180251;200.55.212.170 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
626137100 ;      205637;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;180251;200.55.212.170 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
626137100 ;      205637;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;180251;200.55.212.170 ;OK ;597026007976        ;Datos listos para ser enviados                                          
626137100 ;      205637;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;180251;200.55.212.170 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
626137100 ;      205637;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;180251;200.55.212.170 ;ERR;597026007976        ;No se pudo decifrar el contenido, posible error de llaves               
626137100 ;      205637;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;180251;200.55.212.170 ;ERR;597026007976        ;283                                                                     
          ;      206097;   ;Filtro    ;Inicio                                  ;23022016      ;180500;200.55.212.170 ;OK ;                    ;Inicio de filtrado                                                      
          ;      206097;   ;Filtro    ;tbk_param.txt                           ;23022016      ;180500;200.55.212.170 ;OK ;                    ;Archivo parseado                                                        
          ;      206097;   ;Filtro    ;Terminado                               ;23022016      ;180500;200.55.212.170 ;OK ;                    ;Datos Filtrados con exito                                               
626150037 ;      206097;   ;pago      ;inicio                                  ;23022016      ;180500;200.55.212.170 ;OK ;597026007976        ;Parseo realizado                                                        
626150037 ;      206097;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;180500;200.55.212.170 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
626150037 ;      206097;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;180500;200.55.212.170 ;OK ;597026007976        ;Mac generado                                                            
626150037 ;      206097;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;180500;200.55.212.170 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
626150037 ;      206097;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;180500;200.55.212.170 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
626150037 ;      206097;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;180500;200.55.212.170 ;OK ;597026007976        ;Datos listos para ser enviados                                          
626150037 ;      206097;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;180500;200.55.212.170 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
626150037 ;      206097;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;180500;200.55.212.170 ;ERR;597026007976        ;No se pudo decifrar el contenido, posible error de llaves               
626150037 ;      206097;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;180500;200.55.212.170 ;ERR;597026007976        ;283                                                                     
          ;      208444;   ;Filtro    ;Inicio                                  ;23022016      ;181515;200.55.212.170 ;OK ;                    ;Inicio de filtrado                                                      
          ;      208444;   ;Filtro    ;tbk_param.txt                           ;23022016      ;181515;200.55.212.170 ;OK ;                    ;Archivo parseado                                                        
          ;      208444;   ;Filtro    ;Terminado                               ;23022016      ;181515;200.55.212.170 ;OK ;                    ;Datos Filtrados con exito                                               
626211585 ;      208444;   ;pago      ;inicio                                  ;23022016      ;181515;200.55.212.170 ;OK ;597026007976        ;Parseo realizado                                                        
626211585 ;      208444;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;181515;200.55.212.170 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
626211585 ;      208444;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;181515;200.55.212.170 ;OK ;597026007976        ;Mac generado                                                            
626211585 ;      208444;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;181515;200.55.212.170 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
626211585 ;      208444;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;181515;200.55.212.170 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
626211585 ;      208444;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;181515;200.55.212.170 ;OK ;597026007976        ;Datos listos para ser enviados                                          
626211585 ;      208444;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;181515;200.55.212.170 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
626211585 ;      208444;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;181515;200.55.212.170 ;ERR;597026007976        ;No se pudo decifrar el contenido, posible error de llaves               
626211585 ;      208444;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;181515;200.55.212.170 ;ERR;597026007976        ;283                                                                     
          ;      210785;   ;Filtro    ;Inicio                                  ;23022016      ;182645;200.55.212.170 ;OK ;                    ;Inicio de filtrado                                                      
          ;      210785;   ;Filtro    ;tbk_param.txt                           ;23022016      ;182645;200.55.212.170 ;OK ;                    ;Archivo parseado                                                        
          ;      210785;   ;Filtro    ;Terminado                               ;23022016      ;182645;200.55.212.170 ;OK ;                    ;Datos Filtrados con exito                                               
626280575 ;      210785;   ;pago      ;inicio                                  ;23022016      ;182645;200.55.212.170 ;OK ;597026007976        ;Parseo realizado                                                        
626280575 ;      210785;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;182645;200.55.212.170 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
626280575 ;      210785;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;182645;200.55.212.170 ;OK ;597026007976        ;Mac generado                                                            
626280575 ;      210785;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;182645;200.55.212.170 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
626280575 ;      210785;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;182645;200.55.212.170 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
626280575 ;      210785;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;182645;200.55.212.170 ;OK ;597026007976        ;Datos listos para ser enviados                                          
626280575 ;      210785;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;182645;200.55.212.170 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
626280575 ;      210785;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;182645;200.55.212.170 ;ERR;597026007976        ;No se pudo decifrar el contenido, posible error de llaves               
626280575 ;      210785;   ;pago      ;https://certificacion.webpay.cl         ;23022016      ;182645;200.55.212.170 ;ERR;597026007976        ;283                                                                     
